ensembleID	dn	ds	dn/ds
ENSG00000110721	0.0609	0.4796	0.126980817348
ENSG00000187533	0.6719	1.215	0.553004115226
ENSG00000104408	0.0005	0.4902	0.00101999184007
ENSG00000050030	0.073	0.363	0.201101928375
ENSG00000170476	0.1858	0.6136	0.302803129074
ENSG00000117500	0.0525	0.3396	0.154593639576
ENSG00000107175	0.2187	0.5632	0.388316761364
ENSG00000006059	0.0737	0.7825	0.0941853035144
ENSG00000160808	0.0312	0.5892	0.0529531568228
ENSG00000110011	0.1891	0.6753	0.280023693173
ENSG00000137486	0.0064	0.6096	0.010498687664
ENSG00000113088	0.1723	0.6405	0.269008587041
ENSG00000188878	0.2202	0.6778	0.324874594276
ENSG00000174099	0.1439	0.6668	0.215806838632
ENSG00000196498	0.0582	0.9721	0.0598703837054
ENSG00000154920	0.1969	0.4877	0.403731802338
ENSG00000196943	0.1054	0.4787	0.220179653227
ENSG00000137409	0.0327	0.7703	0.0424509931196
ENSG00000224236	0.1264	0.3537	0.357364998586
ENSG00000174015	0.1259	1.933	0.0651319192964
ENSG00000136928	0.0143	0.7696	0.0185810810811
ENSG00000121297	0.0242	0.7056	0.0342970521542
ENSG00000213054	0.0967	0.5014	0.192859992022
ENSG00000164221	0.0592	0.665	0.089022556391
ENSG00000164220	0.1948	0.7258	0.268393496831
ENSG00000178297	0.1208	1.1387	0.106085887415
ENSG00000178295	0.1763	0.5998	0.293931310437
ENSG00000100239	0.0997	0.5389	0.185006494711
ENSG00000060138	0.0642	0.3059	0.209872507355
ENSG00000155034	0.0929	1.6175	0.0574343122102
ENSG00000114529	0.6212	0.9835	0.631621759024
ENSG00000058063	0.031	0.3682	0.0841933731668
ENSG00000168970	0.0914	0.7069	0.129296930259
ENSG00000186111	0.03	1.0829	0.0277033890479
ENSG00000120210	0.4093	0.5613	0.729200071263
ENSG00000181733	0.1791	1.4927	0.119983921753
ENSG00000197540	0.2156	1.1127	0.193762919026
ENSG00000120217	0.2041	0.6349	0.321467947708
ENSG00000100726	0.156	0.8737	0.178550990042
ENSG00000120215	0.2294	0.4336	0.52905904059
ENSG00000168348	0.164	1.1387	0.144023886889
ENSG00000197019	0.0835	0.6342	0.131661936298
ENSG00000186113	0.1203	0.9792	0.122855392157
ENSG00000130755	0.0291	0.724	0.0401933701657
ENSG00000144214	0.2021	0.4854	0.416357643181
ENSG00000184860	0.1233	0.8582	0.143672803542
ENSG00000176945	0.5721	0.8102	0.706121945199
ENSG00000077044	0.0295	0.7581	0.0389130721541
ENSG00000186205	0.1286	0.8061	0.159533556631
ENSG00000113328	0.04	0.3464	0.115473441109
ENSG00000009694	0.0142	0.3726	0.0381105743425
ENSG00000206150	0.1627	0.9593	0.169602835401
ENSG00000135617	0.0121	0.4395	0.0275312855518
ENSG00000143536	0.3192	0.7005	0.455674518201
ENSG00000156958	0.0642	0.5402	0.11884487227
ENSG00000168612	0.0783	0.7222	0.108418720576
ENSG00000110756	0.1055	0.4498	0.234548688306
ENSG00000125533	0.0756	1.6275	0.0464516129032
ENSG00000125534	0.2042	0.8186	0.249450280968
ENSG00000204962	0.1257	0.8576	0.146571828358
ENSG00000178125	0.1056	0.383	0.275718015666
ENSG00000174898	0.3762	60.1874	0.00625047767473
ENSG00000178127	0.0721	0.3803	0.189587168025
ENSG00000008405	0.0173	0.4818	0.0359070153591
ENSG00000111911	0.2305	0.6268	0.36774090619
ENSG00000168610	0.0006	0.5126	0.00117050331643
ENSG00000112936	0.1398	0.5748	0.243215031315
ENSG00000143473	0.0155	0.6196	0.0250161394448
ENSG00000164675	0.2033	0.683	0.297657393851
ENSG00000143476	0.0817	0.4555	0.179363336992
ENSG00000182810	0.1279	0.6983	0.183159100673
ENSG00000134278	0.0359	0.5176	0.0693585780526
ENSG00000169379	0.1064	0.5905	0.180186282811
ENSG00000182816	0.3304	0.485	0.681237113402
ENSG00000166839	0.1177	0.6657	0.176806369235
ENSG00000075415	0.061	0.6006	0.101565101565
ENSG00000158373	0.0	1.123	0.0
ENSG00000163646	0.0627	0.5197	0.120646526842
ENSG00000075413	0.0147	0.4596	0.0319843342037
ENSG00000167522	0.1027	1.2873	0.0797793832052
ENSG00000143248	0.1078	0.5532	0.194866232827
ENSG00000169375	0.0094	0.3994	0.0235353029544
ENSG00000160410	0.0335	0.7437	0.045045045045
ENSG00000140876	0.2804	0.7221	0.388311868162
ENSG00000064726	0.0109	0.3682	0.0296034763715
ENSG00000145777	0.6022	0.7109	0.847095231397
ENSG00000166225	0.0216	0.4369	0.0494392309453
ENSG00000185379	0.2102	0.674	0.311869436202
ENSG00000072506	0.0715	0.4607	0.15519861081
ENSG00000161010	0.4013	0.6514	0.61605772183
ENSG00000115944	0.0529	0.3065	0.172593800979
ENSG00000140995	0.0733	1.0627	0.0689752517173
ENSG00000072501	0.0007	0.4427	0.00158120623447
ENSG00000134183	0.0217	0.5477	0.0396202300529
ENSG00000069712	0.2595	0.7068	0.36714770798
ENSG00000160803	0.0329	0.3728	0.0882510729614
ENSG00000134186	0.0288	0.5453	0.0528149642399
ENSG00000244038	0.0253	0.6815	0.0371239911959
ENSG00000188554	0.0844	0.338	0.249704142012
ENSG00000211745	0.2592	0.7475	0.346755852843
ENSG00000211747	0.3375	0.9584	0.352149415693
ENSG00000211746	0.2283	0.7712	0.296032157676
ENSG00000137760	0.134	0.6209	0.215815751329
ENSG00000166123	0.0306	0.61	0.0501639344262
ENSG00000211749	0.2884	0.5887	0.489892984542
ENSG00000037042	0.0104	0.5504	0.0188953488372
ENSG00000215845	0.6546	46.5898	0.0140502856848
ENSG00000161202	0.0043	0.5717	0.00752142732202
ENSG00000160207	0.0661	0.5331	0.123991746389
ENSG00000177548	0.0834	1.1498	0.0725343538007
ENSG00000156374	0.0676	0.4371	0.154655685198
ENSG00000223908	0.0952	1.0573	0.0900406696302
ENSG00000177542	0.0195	0.8019	0.0243172465395
ENSG00000042753	0.0	0.6616	0.0
ENSG00000134982	0.0467	0.5259	0.0888001521202
ENSG00000237452	0.3486	0.7871	0.442891627493
ENSG00000134987	0.0605	0.4801	0.126015413456
ENSG00000134986	0.1638	0.3661	0.44741873805
ENSG00000213085	0.0854	0.7354	0.116127277672
ENSG00000171067	0.4119	0.6471	0.636532220677
ENSG00000196091	0.0409	0.4931	0.0829446359765
ENSG00000184709	0.2465	1.6242	0.151767023766
ENSG00000163995	0.0414	0.6288	0.0658396946565
ENSG00000171060	0.2079	1.2661	0.164205039096
ENSG00000231673	0.0473	0.4854	0.0974454058508
ENSG00000228146	0.1939	0.8207	0.236261727793
ENSG00000111481	0.0	0.3353	0.0
ENSG00000120963	0.0169	0.0675	0.25037037037
ENSG00000175764	0.16	0.7779	0.205681964263
ENSG00000079689	0.0851	0.7619	0.11169444809
ENSG00000147378	0.4257	0.8154	0.522075055188
ENSG00000105852	0.1158	0.4304	0.26905204461
ENSG00000175768	0.4806	1.7721	0.271203656679
ENSG00000187806	0.3122	0.3866	0.807553026384
ENSG00000135052	0.1977	0.9061	0.218187837987
ENSG00000082482	0.0411	0.52	0.0790384615385
ENSG00000012174	0.013	0.3053	0.0425810678022
ENSG00000126790	0.0638	0.6769	0.0942532131777
ENSG00000163463	0.0828	0.7422	0.111560226354
ENSG00000142784	0.0138	0.5363	0.0257318664926
ENSG00000135587	0.1352	0.5336	0.253373313343
ENSG00000123240	0.1205	0.706	0.170679886686
ENSG00000142789	0.1549	0.7812	0.19828469022
ENSG00000176490	0.0235	5.7544	0.00408383150285
ENSG00000176495	0.1488	0.9306	0.159896840748
ENSG00000177728	0.0223	0.6872	0.032450523865
ENSG00000163466	0.003	0.2663	0.0112654900488
ENSG00000197591	0.15	1.1118	0.134916351862
ENSG00000198301	0.0299	0.5782	0.0517122103079
ENSG00000163467	0.2698	0.4325	0.623815028902
ENSG00000165417	0.0161	0.4413	0.0364831180603
ENSG00000124496	0.0519	0.456	0.113815789474
ENSG00000196098	0.1457	0.513	0.284015594542
ENSG00000071082	0.1293	0.291	0.444329896907
ENSG00000163191	0.1146	0.77	0.148831168831
ENSG00000089876	0.0668	0.7132	0.0936623667975
ENSG00000183072	0.0508	0.9987	0.0508661259638
ENSG00000183077	0.1888	0.8156	0.23148602256
ENSG00000139780	0.1239	0.5243	0.236315086782
ENSG00000180660	0.0006	0.5825	0.00103004291845
ENSG00000135638	0.0145	0.734	0.0197547683924
ENSG00000082515	0.0556	0.5869	0.0947350485602
ENSG00000249507	0.2918	1.492	0.195576407507
ENSG00000198300	0.1744	0.7957	0.219178082192
ENSG00000166819	0.0896	0.6492	0.138016019717
ENSG00000166816	0.0906	0.7897	0.114727111561
ENSG00000118492	0.1666	0.8136	0.20476892822
ENSG00000135631	0.0711	0.7116	0.099915682968
ENSG00000135636	0.029	0.6582	0.0440595563658
ENSG00000166813	0.0758	1.0708	0.0707881957415
ENSG00000147155	0.1463	0.6593	0.221902017291
ENSG00000114054	0.0411	0.5029	0.0817259892623
ENSG00000185897	0.1575	1.4495	0.108658157986
ENSG00000185896	0.2346	0.7658	0.306346304518
ENSG00000185899	0.3264	0.6027	0.54156296665
ENSG00000169764	0.014	0.4229	0.0331047528967
ENSG00000068001	0.1022	0.5879	0.17383908828
ENSG00000169762	0.0226	0.3746	0.0603310197544
ENSG00000115902	0.0586	0.5636	0.103974449965
ENSG00000184761	0.4612	1.5537	0.296839801764
ENSG00000169836	0.0617	0.6186	0.0997413514387
ENSG00000168418	0.0916	1.6069	0.0570041695189
ENSG00000205236	0.3372	0.9789	0.344468280723
ENSG00000173409	0.0978	0.7136	0.137051569507
ENSG00000143318	0.0241	0.4194	0.0574630424416
ENSG00000171298	0.1074	1.0982	0.0977963940994
ENSG00000163440	0.0636	0.505	0.125940594059
ENSG00000188782	0.2014	1.04	0.193653846154
ENSG00000168411	0.2114	0.5201	0.406460296097
ENSG00000168412	0.0747	1.2392	0.0602808263396
ENSG00000111727	0.0539	0.434	0.124193548387
ENSG00000187498	0.0593	0.6572	0.0902312842362
ENSG00000095303	0.0575	0.7129	0.0806564735587
ENSG00000179242	0.0384	1.3552	0.0283353010626
ENSG00000179241	0.018	0.5992	0.0300400534045
ENSG00000127364	0.243	0.5158	0.471112834432
ENSG00000149577	0.0304	0.624	0.0487179487179
ENSG00000116852	0.0169	0.7792	0.0216889117043
ENSG00000176239	0.0992	0.6688	0.148325358852
ENSG00000116679	0.0133	0.2905	0.0457831325301
ENSG00000058668	0.0875	0.5494	0.159264652348
ENSG00000176231	0.1397	0.7908	0.176656550329
ENSG00000116678	0.1425	0.491	0.290224032587
ENSG00000118620	0.4522	1.0597	0.426724544682
ENSG00000136238	0.009	0.386	0.0233160621762
ENSG00000066933	0.054	0.362	0.149171270718
ENSG00000132207	0.1485	1.0639	0.139580787668
ENSG00000136231	0.0165	0.3162	0.0521821631879
ENSG00000132205	0.1494	0.8636	0.172996757758
ENSG00000136237	0.0438	0.4568	0.09588441331
ENSG00000056097	0.0107	0.2941	0.036382182931
ENSG00000136235	0.1948	0.6692	0.291093843395
ENSG00000188177	0.1334	0.3989	0.334419654049
ENSG00000175564	0.0698	0.6399	0.109079543679
ENSG00000090932	0.1006	0.8481	0.11861808749
ENSG00000189013	0.524	0.7792	0.672484599589
ENSG00000119227	0.1316	0.6388	0.206011271133
ENSG00000148200	0.0086	0.3041	0.0282801709964
ENSG00000138326	0.0404	0.6118	0.066034651847
ENSG00000148204	0.1297	0.7373	0.175912111759
ENSG00000105143	0.0215	0.6836	0.0314511410181
ENSG00000105141	0.1619	0.6892	0.234910040627
ENSG00000144554	0.162	0.5037	0.321620011912
ENSG00000128802	0.1146	0.7707	0.148695990658
ENSG00000181036	0.4529	0.6402	0.707435176507
ENSG00000144550	0.0074	0.4247	0.0174240640452
ENSG00000076003	0.0223	0.5359	0.0416122410898
ENSG00000186268	0.105	1.1159	0.094094452908
ENSG00000115211	0.1047	0.4355	0.240413318025
ENSG00000142920	0.0808	0.3844	0.210197710718
ENSG00000144559	0.1547	0.827	0.187061668682
ENSG00000157778	0.0386	0.976	0.0395491803279
ENSG00000050730	0.3446	0.9141	0.376982824636
ENSG00000156959	0.0066	0.4298	0.0153559795254
ENSG00000142599	0.027	0.5509	0.0490107097477
ENSG00000183576	0.0481	0.5062	0.0950217305413
ENSG00000067715	0.0112	0.4661	0.0240291782879
ENSG00000229361	0.3547	1.0699	0.33152631087
ENSG00000149269	0.0324	0.4121	0.0786216937636
ENSG00000145779	0.1162	1.0879	0.106811287802
ENSG00000149262	0.0153	0.3892	0.0393114080164
ENSG00000149260	0.036	0.7682	0.0468627961468
ENSG00000235942	0.4116	0.7737	0.531989143079
ENSG00000146205	0.0964	0.7706	0.125097326758
ENSG00000124541	0.1033	0.6823	0.151399677561
ENSG00000226784	0.0215	0.5459	0.0393845026562
ENSG00000164418	0.0046	0.3542	0.012987012987
ENSG00000137364	0.1125	0.6325	0.177865612648
ENSG00000141002	0.0482	0.6581	0.0732411487616
ENSG00000163357	0.1809	0.7512	0.240814696486
ENSG00000179869	0.2289	0.5519	0.414749048741
ENSG00000127588	0.0174	1.8263	0.00952745989158
ENSG00000127586	0.1682	1.2563	0.133885218499
ENSG00000127585	0.016	0.8674	0.0184459303666
ENSG00000164414	0.0384	0.4752	0.0808080808081
ENSG00000179862	0.1222	0.8113	0.150622457784
ENSG00000187231	0.0086	0.5394	0.0159436410827
ENSG00000127580	0.0206	1.1846	0.0173898362316
ENSG00000172803	0.0451	0.6352	0.0710012594458
ENSG00000100532	0.0918	0.558	0.164516129032
ENSG00000105894	0.0134	0.6304	0.0212563451777
ENSG00000172809	0.0065	0.6395	0.010164190774
ENSG00000166670	0.14	0.6126	0.228534116879
ENSG00000073050	0.0687	0.6384	0.107612781955
ENSG00000166676	0.0618	0.7007	0.0881975167689
ENSG00000182035	0.3216	0.5313	0.605307735743
ENSG00000126368	0.0207	0.4808	0.0430532445923
ENSG00000248619	0.1074	0.7276	0.147608576141
ENSG00000157593	0.0436	0.5078	0.0858605750295
ENSG00000186723	0.0775	0.9497	0.0816047172791
ENSG00000165895	0.0446	0.7546	0.059104161145
ENSG00000077454	0.0797	0.521	0.152975047985
ENSG00000204152	0.1183	0.6324	0.18706514864
ENSG00000165891	0.1225	0.6337	0.193309136816
ENSG00000119574	0.0751	1.0066	0.0746075899066
ENSG00000080709	0.0066	0.2711	0.0243452600516
ENSG00000175497	0.0546	0.5305	0.102921771913
ENSG00000077458	0.0109	0.398	0.0273869346734
ENSG00000144218	0.0592	0.5429	0.10904402284
ENSG00000178358	0.1346	0.6135	0.219396903015
ENSG00000182545	0.2733	0.8434	0.324045529998
ENSG00000140836	0.0237	0.441	0.0537414965986
ENSG00000166228	0.0043	0.5169	0.00831882375701
ENSG00000206422	0.056	0.8583	0.0652452522428
ENSG00000212659	0.8848	6.774	0.130617065249
ENSG00000005243	0.0583	0.472	0.123516949153
ENSG00000115204	0.0451	0.3263	0.138216365308
ENSG00000169155	0.0333	0.5337	0.0623946037099
ENSG00000212657	0.16	0.6518	0.245474071801
ENSG00000005249	0.0157	0.4026	0.0389965226031
ENSG00000213337	0.0477	0.6097	0.0782351976382
ENSG00000165097	0.0524	0.5362	0.0977247295785
ENSG00000063587	0.1134	0.8024	0.141326021934
ENSG00000165092	0.0851	0.6343	0.134163644963
ENSG00000165091	0.0208	0.6598	0.0315247044559
ENSG00000196890	0.0125	2.6933	0.00464114654884
ENSG00000021300	0.0348	0.593	0.0586846543002
ENSG00000158748	0.0588	0.6636	0.0886075949367
ENSG00000119772	0.018	0.4952	0.0363489499192
ENSG00000153294	0.2421	0.6608	0.36637409201
ENSG00000101911	0.0058	0.608	0.00953947368421
ENSG00000158747	0.0271	0.6254	0.0433322673489
ENSG00000153291	0.0255	0.4746	0.0537294563843
ENSG00000101916	0.1967	0.6479	0.303596233987
ENSG00000104368	0.113	1.0167	0.111143896921
ENSG00000104369	0.035	0.3988	0.0877632898696
ENSG00000159164	0.0056	0.502	0.0111553784861
ENSG00000104365	0.0382	0.6604	0.0578437310721
ENSG00000100393	0.031	0.3704	0.0836933045356
ENSG00000159167	0.0161	0.4041	0.0398416233606
ENSG00000100395	0.0441	0.5834	0.0755913609873
ENSG00000104361	0.0807	0.37	0.218108108108
ENSG00000061987	0.0261	0.6519	0.0400368154625
ENSG00000001036	0.1026	0.6654	0.154192966637
ENSG00000122958	0.0042	0.4547	0.00923685946778
ENSG00000122952	0.3647	1.2795	0.2850332161
ENSG00000151033	0.1529	0.6842	0.22347266881
ENSG00000145839	0.3293	0.7995	0.411882426517
ENSG00000232070	0.2004	0.4653	0.430689877498
ENSG00000185561	0.2089	0.7612	0.27443510247
ENSG00000145832	0.0734	0.5816	0.126203576341
ENSG00000165323	0.0376	0.5539	0.0678822892219
ENSG00000165322	0.0421	0.4432	0.0949909747292
ENSG00000145781	0.0608	0.5991	0.101485561676
ENSG00000145780	0.0022	0.3602	0.00610771793448
ENSG00000185567	0.4384	2.0058	0.218566158141
ENSG00000145782	0.0563	0.5613	0.100302868341
ENSG00000154027	0.0445	0.5896	0.0754748982361
ENSG00000101624	0.0107	0.4577	0.023377758357
ENSG00000154025	0.0635	0.8839	0.0718407059622
ENSG00000170122	0.3099	1.1246	0.275564645207
ENSG00000121350	0.0858	0.7193	0.119282635896
ENSG00000121351	0.1974	0.6302	0.313233894002
ENSG00000213339	0.0656	0.9381	0.0699285790427
ENSG00000170128	0.1389	0.8961	0.155005021761
ENSG00000174156	0.1589	0.5632	0.282137784091
ENSG00000196557	0.0808	1.0836	0.0745662606128
ENSG00000197977	0.0532	0.6565	0.0810357958873
ENSG00000197976	0.8076	58.0029	0.0139234417589
ENSG00000197971	0.088	0.4211	0.208976490145
ENSG00000175573	0.0193	0.3915	0.0492975734355
ENSG00000105887	0.0043	0.0748	0.057486631016
ENSG00000197753	0.0077	1.0052	0.00766016713092
ENSG00000126785	0.034	0.6281	0.0541315077217
ENSG00000171659	0.0462	0.5263	0.087782633479
ENSG00000197757	0.0	0.1594	0.0
ENSG00000197208	0.0799	0.3926	0.203515028018
ENSG00000132912	0.0154	0.4444	0.0346534653465
ENSG00000179403	0.1267	0.8623	0.146932622057
ENSG00000117586	0.4232	0.4554	0.929292929293
ENSG00000179407	0.0958	2.2823	0.0419752004557
ENSG00000179409	0.1039	0.7114	0.14605004217
ENSG00000082258	0.0684	0.3596	0.19021134594
ENSG00000151292	0.0043	0.3493	0.0123103349556
ENSG00000113141	0.0069	0.5891	0.0117127822102
ENSG00000169228	0.0067	0.7302	0.00917556833744
ENSG00000211943	0.219	0.5435	0.402943882245
ENSG00000138698	0.0258	0.4689	0.0550223928343
ENSG00000140660	0.1007	0.8277	0.121662438081
ENSG00000165606	0.1321	0.7922	0.1667508205
ENSG00000169221	0.0516	0.4684	0.110162254483
ENSG00000160310	0.0586	1.0418	0.0562488001536
ENSG00000108387	0.0644	0.457	0.140919037199
ENSG00000170381	0.052	0.6429	0.0808834966558
ENSG00000183801	0.08	0.4563	0.175323252246
ENSG00000170382	0.0575	0.5951	0.0966224164006
ENSG00000170385	0.0827	0.5714	0.144732236612
ENSG00000183807	0.2327	0.5662	0.410985517485
ENSG00000183808	0.1348	0.459	0.293681917211
ENSG00000100320	0.1436	0.4325	0.332023121387
ENSG00000132915	0.026	0.7138	0.0364247688428
ENSG00000072756	0.0372	0.5748	0.0647181628392
ENSG00000104660	0.2384	0.8769	0.271866803512
ENSG00000171471	0.0283	1.3908	0.0203480011504
ENSG00000161958	0.0138	0.2828	0.0487977369165
ENSG00000111361	0.0349	0.5585	0.0624888093107
ENSG00000124275	0.1386	0.7011	0.197689345315
ENSG00000171476	0.2379	71.2519	0.0033388583322
ENSG00000171478	0.1909	0.5113	0.373362018385
ENSG00000124279	0.3138	0.7939	0.395263887139
ENSG00000125249	0.0022	0.3854	0.00570835495589
ENSG00000161956	0.0227	0.3409	0.0665884423585
ENSG00000087510	0.0747	1.1163	0.066917495297
ENSG00000183853	0.03	0.6792	0.0441696113074
ENSG00000161955	0.1704	0.5838	0.291880781089
ENSG00000185158	0.5049	0.8515	0.592953611274
ENSG00000107816	0.0493	0.5603	0.0879885775477
ENSG00000107815	0.0756	0.5047	0.149791955617
ENSG00000129515	0.0022	0.5535	0.00397470641373
ENSG00000117245	0.1058	1.0469	0.101060273188
ENSG00000101146	0.0061	0.671	0.00909090909091
ENSG00000171517	0.0441	1.0408	0.0423712528824
ENSG00000211689	0.3015	0.8961	0.3364579846
ENSG00000185155	0.2024	0.8704	0.232536764706
ENSG00000185156	0.2152	0.5789	0.37173950596
ENSG00000169592	0.0294	0.5092	0.0577376276512
ENSG00000101144	0.0095	0.8493	0.0111856823266
ENSG00000145040	0.2598	0.7357	0.353133070545
ENSG00000169594	0.0695	0.4573	0.151979007216
ENSG00000169598	0.1115	1.2347	0.0903053373289
ENSG00000169599	0.0575	0.538	0.10687732342
ENSG00000146842	0.0348	0.5147	0.0676122012823
ENSG00000232861	2.4025	1.0947	2.19466520508
ENSG00000106635	0.0255	0.5556	0.0458963282937
ENSG00000106636	0.0354	0.4404	0.0803814713896
ENSG00000225190	0.0889	0.5946	0.149512277161
ENSG00000106631	0.0219	0.9014	0.0242955402707
ENSG00000106144	0.0611	0.4866	0.12556514591
ENSG00000106633	0.0248	0.936	0.0264957264957
ENSG00000046889	0.0307	0.6464	0.0474938118812
ENSG00000106638	0.0604	0.7711	0.0783296589288
ENSG00000214194	0.0675	0.6651	0.10148849797
ENSG00000172478	0.1303	1.0718	0.121571188655
ENSG00000065970	0.0393	0.4197	0.0936383130808
ENSG00000121690	0.0687	0.5744	0.119603064067
ENSG00000128422	0.0228	0.6431	0.0354532732079
ENSG00000131495	0.0671	0.8109	0.0827475644346
ENSG00000118434	0.1772	0.5855	0.302647309991
ENSG00000176007	0.5419	0.6755	0.80222057735
ENSG00000089094	0.0312	0.6006	0.0519480519481
ENSG00000153094	0.0602	0.2905	0.207228915663
ENSG00000118432	0.0142	0.5188	0.0273708558211
ENSG00000072274	0.1336	0.5108	0.261550509005
ENSG00000176009	0.1828	1.0913	0.167506643453
ENSG00000104848	0.0427	0.9478	0.0450516986706
ENSG00000110148	0.054	0.582	0.0927835051546
ENSG00000214193	1.0134	1.5863	0.638845111265
ENSG00000138744	0.1425	0.5515	0.258386219402
ENSG00000102393	0.1308	0.5155	0.253734238603
ENSG00000102390	0.0827	0.5232	0.158065749235
ENSG00000181090	0.0599	0.784	0.0764030612245
ENSG00000181092	0.0923	0.807	0.114374225527
ENSG00000134046	0.013	0.2749	0.0472899236086
ENSG00000198517	0.008	4.9907	0.00160298154567
ENSG00000134516	0.0235	0.5363	0.0438187581577
ENSG00000198515	0.0525	0.5481	0.095785440613
ENSG00000134042	0.2306	0.7666	0.30080876598
ENSG00000168172	0.0102	0.5088	0.0200471698113
ENSG00000124588	0.1194	0.6098	0.195801902263
ENSG00000150625	0.0052	0.3507	0.0148274878814
ENSG00000141200	0.1203	0.8207	0.146582185939
ENSG00000167332	0.0376	0.5655	0.0664898320071
ENSG00000167333	0.1351	0.5881	0.229722836252
ENSG00000065609	0.0393	0.3864	0.101708074534
