FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	C_LEU	C_LACZ	C_SUM	MATRIX	IST	MATRIX_DETECTIONS	ISTS_RFCS	DATA_VERSION	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0039395	FBgn0034667	62	66	1	1	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	comr	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0035357	62	66	8	9	Finley Lab: Random baits 2425	14613974	17-NOV-03	2	0	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	MEP-1	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0035504	62	66	7	7	Finley Lab: Random baits 2425	14613974	17-NOV-03	2	1	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	Teh4	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0036248	62	66	8	17	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	2	5	Yes	No	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	ssp	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0037076	62	66	1	3	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	3	6	No	Yes	0	4	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	ebd2	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0037391	62	66	2	5	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	2	5	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG2017	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0037621	62	66	1	1	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	4	7	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG9797	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0037783	62	66	10	10	Finley Lab: Random baits 2425	14613974	17-NOV-03	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	Npc2c	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0038244	62	66	5	5	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	3	6	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG7987	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0038311	62	66	2	2	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG14864	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0262871	62	66	4	4	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	lute	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0038549	62	66	7	7	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG17802	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0261792	62	66	7	7	Finley Lab: Random baits 2425	14613974	17-NOV-03	1	4	5	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	snRNP-U1-C	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0039858	62	66	54	95	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	1	4	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0039958	62	66	9	12	Finley Lab: Random baits 2425	14613974	17-NOV-03	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG12567	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0040284	62	66	4	4	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	SF2	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0041171	62	66	4	4	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	ago	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0042102	62	66	141	141	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	4	7	No	Yes	0	16	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG18745	pp	MI:0727 (yeast two-hybrid)
FBgn0039395	FBgn0042205	62	66	2	2	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	4	7	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG14546	CG18764	pp	MI:0727 (yeast two-hybrid)
FBgn0039425	FBgn0053202	7	7	3	3	Library screen IST01256	18840285	02-JUL-08	0	1	1	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	CG5432	dpr11	pp	MI:0727 (yeast two-hybrid)
FBgn0039532	FBgn0037754	1	4	1	4	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	0	3	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	Mtl	CG8500	pp	MI:0727 (yeast two-hybrid)
FBgn0039667	FBgn0025637	1	4	9	81	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	1	1	2	Yes	No	4	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	CG2010	skpA	pp	MI:0727 (yeast two-hybrid)
FBgn0039849	FBgn0027945	1	1	10	10	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	CG11334	ppl	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0000166	41	95	29	29	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	5	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	bcd	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0000439	41	95	24	24	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	3	3	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Dfd	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0000546	41	95	28	29	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	EcR	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0000578	41	95	21	21	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	1	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	ena	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0003479	41	95	39	54	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	3	3	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	spn-A	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0003980	41	95	19	19	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Vm26Ab	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0004597	41	95	37	40	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	Yes	2	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0008646	41	95	15	18	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	E5	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0011224	41	95	25	25	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	heph	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0016081	41	95	16	16	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	3	4	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	fry	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0025334	41	95	28	28	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	PHDP	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0025674	41	95	55	81	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	2	4	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CycK	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0026238	41	95	43	46	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	1	3	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	gus	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0027363	41	95	15	15	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	3	3	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Stam	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0027492	41	95	20	22	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	No	Yes	0	28	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	wdb	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0027592	41	95	39	39	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	MED15	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0028509	41	95	37	40	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	cenG1A	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0030122	41	95	10	10	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG16892	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0030459	41	95	21	21	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	2	3	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG12723	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0030929	41	95	31	31	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG15043	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0031187	41	95	17	17	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG14619	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0032196	41	95	29	29	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG5708	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0034371	41	95	28	28	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	1	3	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	SP2637	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0034758	41	95	26	26	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	4	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG13510	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0035162	41	95	25	25	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG13900	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0035325	41	95	33	33	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG13806	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0035397	41	95	52	54	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	2	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG11486	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0035756	41	95	11	11	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	2	4	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	unc-13-4A	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0264486	41	95	11	15	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	2	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG43894	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0037345	41	95	23	63	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	rev7	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0039210	41	95	14	14	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG13625	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0039348	41	95	21	21	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Npl4	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0039554	41	95	5	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	1	4	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG5003	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0042102	41	95	141	141	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	1	4	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG18745	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0042630	41	95	11	14	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	Yes	2	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Sox21b	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0051204	41	95	11	11	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	CG31204	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0051679	41	95	18	18	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Tengl3	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0260943	41	95	25	26	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Rbp6	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0265011	41	95	23	23	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	3	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	Np	pp	MI:0727 (yeast two-hybrid)
FBgn0039858	FBgn0085432	41	95	25	25	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	Yes	3	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CycG	pan	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0028991	28	28	2	2	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	5	8	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	seq	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0029525	28	28	11	11	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	5	8	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG18273	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0030032	28	28	4	4	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	3	5	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG15344	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0031957	28	28	71	71	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	3	5	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	TwdlE	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0032192	28	28	37	37	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG5731	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0032791	28	28	5	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG18094	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0032876	28	28	2	2	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	1	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	Cen	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0033631	28	28	42	42	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	Sod3	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0034651	28	28	57	61	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG15676	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0034758	28	28	26	26	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG13510	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0035140	28	28	3	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	5	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG17180	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0035641	28	28	43	43	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG5568	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0036783	28	28	4	4	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	3	4	No	Yes	0	3	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CheA75a	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0037207	28	28	4	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	5	5	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	Mes2	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0037643	28	28	11	11	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	skap	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0037944	28	28	10	10	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	3	5	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG6923	pp	MI:0727 (yeast two-hybrid)
FBgn0040290	FBgn0039543	28	28	7	7	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	3	5	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	RecQ4	CG12428	pp	MI:0727 (yeast two-hybrid)
